"order_id","order_date","required_date","shipped_date","company_name","category_name","country","product_name","discount"
10745,"1997-11-18","1997-12-16","1997-11-27","QUICK-Stop","Dairy Products","Germany","Mozzarella di Giovanni","0"
10746,"1997-11-19","1997-12-17","1997-11-21","Chop-suey Chinese","Seafood","Switzerland","Konbu","0"
10746,"1997-11-19","1997-12-17","1997-11-21","Chop-suey Chinese","Grains/Cereals","Switzerland","Singaporean Hokkien Fried Mee","0"
10746,"1997-11-19","1997-12-17","1997-11-21","Chop-suey Chinese","Confections","Switzerland","Tarte au sucre","0"
10746,"1997-11-19","1997-12-17","1997-11-21","Chop-suey Chinese","Dairy Products","Switzerland","Gudbrandsdalsost","0"
10747,"1997-11-19","1997-12-17","1997-11-26","Piccolo und mehr","Dairy Products","Austria","Gorgonzola Telino","0"
10747,"1997-11-19","1997-12-17","1997-11-26","Piccolo und mehr","Seafood","Austria","Jack's New England Clam Chowder","0"
10747,"1997-11-19","1997-12-17","1997-11-26","Piccolo und mehr","Condiments","Austria","Vegie-spread","0"
10747,"1997-11-19","1997-12-17","1997-11-26","Piccolo und mehr","Dairy Products","Austria","Gudbrandsdalsost","0"
10748,"1997-11-20","1997-12-18","1997-11-28","Save-a-lot Markets","Grains/Cereals","USA","Tunnbröd","0"
10748,"1997-11-20","1997-12-18","1997-11-28","Save-a-lot Markets","Seafood","USA","Boston Crab Meat","0"
10748,"1997-11-20","1997-12-18","1997-11-28","Save-a-lot Markets","Grains/Cereals","USA","Gnocchi di nonna Alice","0"
10749,"1997-11-20","1997-12-18","1997-12-19","Island Trading","Grains/Cereals","UK","Gnocchi di nonna Alice","0"
10749,"1997-11-20","1997-12-18","1997-12-19","Island Trading","Dairy Products","UK","Raclette Courdavault","0"
10749,"1997-11-20","1997-12-18","1997-12-19","Island Trading","Beverages","UK","Lakkalikööri","0"
10750,"1997-11-21","1997-12-19","1997-11-24","Wartian Herkku","Produce","Finland","Tofu","0.15"
10750,"1997-11-21","1997-12-19","1997-11-24","Wartian Herkku","Seafood","Finland","Rogede sild","0.15"
10750,"1997-11-21","1997-12-19","1997-11-24","Wartian Herkku","Dairy Products","Finland","Raclette Courdavault","0.15"
10751,"1997-11-24","1997-12-22","1997-12-03","Richter Supermarkt","Confections","Switzerland","Gumbär Gummibärchen","0.1"
10751,"1997-11-24","1997-12-22","1997-12-03","Richter Supermarkt","Seafood","Switzerland","Nord-Ost Matjeshering","0"
10751,"1997-11-24","1997-12-22","1997-12-03","Richter Supermarkt","Confections","Switzerland","Valkoinen suklaa","0.1"
10751,"1997-11-24","1997-12-22","1997-12-03","Richter Supermarkt","Seafood","Switzerland","Röd Kaviar","0"
10752,"1997-11-24","1997-12-22","1997-11-28","North/South","Beverages","UK","Chai","0"
10752,"1997-11-24","1997-12-22","1997-11-28","North/South","Dairy Products","UK","Gudbrandsdalsost","0"
10753,"1997-11-25","1997-12-23","1997-11-27","Franchi S.p.A.","Seafood","Italy","Rogede sild","0"
10753,"1997-11-25","1997-12-23","1997-11-27","Franchi S.p.A.","Produce","Italy","Longlife Tofu","0"
10754,"1997-11-25","1997-12-23","1997-11-27","Magazzini Alimentari Riuniti","Seafood","Italy","Boston Crab Meat","0"
10755,"1997-11-26","1997-12-24","1997-11-28","Bon app'","Confections","France","Zaanse koeken","0.25"
10755,"1997-11-26","1997-12-24","1997-11-28","Bon app'","Grains/Cereals","France","Gnocchi di nonna Alice","0.25"
10755,"1997-11-26","1997-12-24","1997-11-28","Bon app'","Grains/Cereals","France","Ravioli Angelo","0.25"
10755,"1997-11-26","1997-12-24","1997-11-28","Bon app'","Dairy Products","France","Gudbrandsdalsost","0.25"
10756,"1997-11-27","1997-12-25","1997-12-02","Split Rail Beer & Ale","Seafood","USA","Carnarvon Tigers","0.2"
10756,"1997-11-27","1997-12-25","1997-12-02","Split Rail Beer & Ale","Seafood","USA","Inlagd Sill","0.2"
10756,"1997-11-27","1997-12-25","1997-12-02","Split Rail Beer & Ale","Confections","USA","Scottish Longbreads","0.2"
10756,"1997-11-27","1997-12-25","1997-12-02","Split Rail Beer & Ale","Dairy Products","USA","Gudbrandsdalsost","0.2"
10757,"1997-11-27","1997-12-25","1997-12-15","Save-a-lot Markets","Beverages","USA","Sasquatch Ale","0"
10757,"1997-11-27","1997-12-25","1997-12-15","Save-a-lot Markets","Dairy Products","USA","Raclette Courdavault","0"
10757,"1997-11-27","1997-12-25","1997-12-15","Save-a-lot Markets","Confections","USA","Tarte au sucre","0"
10757,"1997-11-27","1997-12-25","1997-12-15","Save-a-lot Markets","Grains/Cereals","USA","Wimmers gute Semmelknödel","0"
10758,"1997-11-28","1997-12-26","1997-12-04","Richter Supermarkt","Confections","Switzerland","Gumbär Gummibärchen","0"
10758,"1997-11-28","1997-12-26","1997-12-04","Richter Supermarkt","Grains/Cereals","Switzerland","Filo Mix","0"
10758,"1997-11-28","1997-12-26","1997-12-04","Richter Supermarkt","Beverages","Switzerland","Outback Lager","0"
10759,"1997-11-28","1997-12-26","1997-12-12","Ana Trujillo Emparedados y helados","Dairy Products","Mexico","Mascarpone Fabioli","0"
10760,"1997-12-01","1997-12-29","1997-12-10","Maison Dewey","Confections","Belgium","NuNuCa Nuß-Nougat-Creme","0.25"
10760,"1997-12-01","1997-12-29","1997-12-10","Maison Dewey","Confections","Belgium","Schoggi Schokolade","0"
10760,"1997-12-01","1997-12-29","1997-12-10","Maison Dewey","Beverages","Belgium","Ipoh Coffee","0.25"
10761,"1997-12-02","1997-12-30","1997-12-08","Rattlesnake Canyon Grocery","Confections","USA","NuNuCa Nuß-Nougat-Creme","0.25"
10761,"1997-12-02","1997-12-30","1997-12-08","Rattlesnake Canyon Grocery","Beverages","USA","Rhönbräu Klosterbier","0"
10762,"1997-12-02","1997-12-30","1997-12-09","Folk och fä HB","Beverages","Sweden","Chartreuse verte","0"
10762,"1997-12-02","1997-12-30","1997-12-09","Folk och fä HB","Confections","Sweden","Zaanse koeken","0"
10762,"1997-12-02","1997-12-30","1997-12-09","Folk och fä HB","Produce","Sweden","Manjimup Dried Apples","0"
10762,"1997-12-02","1997-12-30","1997-12-09","Folk och fä HB","Grains/Cereals","Sweden","Gnocchi di nonna Alice","0"
10763,"1997-12-03","1997-12-31","1997-12-08","Folies gourmandes","Confections","France","Sir Rodney's Scones","0"
10763,"1997-12-03","1997-12-31","1997-12-08","Folies gourmandes","Grains/Cereals","France","Gustaf's Knäckebröd","0"
10763,"1997-12-03","1997-12-31","1997-12-08","Folies gourmandes","Beverages","France","Guaraná Fantástica","0"
10764,"1997-12-03","1997-12-31","1997-12-08","Ernst Handel","Condiments","Austria","Aniseed Syrup","0.1"
10764,"1997-12-03","1997-12-31","1997-12-08","Ernst Handel","Beverages","Austria","Chartreuse verte","0.1"
10765,"1997-12-04","1998-01-01","1997-12-09","QUICK-Stop","Condiments","Germany","Louisiana Fiery Hot Pepper Sauce","0.1"
10766,"1997-12-05","1998-01-02","1997-12-09","Ottilies Käseladen","Beverages","Germany","Chang","0"
10766,"1997-12-05","1998-01-02","1997-12-09","Ottilies Käseladen","Produce","Germany","Uncle Bob's Organic Dried Pears","0"
10766,"1997-12-05","1998-01-02","1997-12-09","Ottilies Käseladen","Confections","Germany","Scottish Longbreads","0"
10767,"1997-12-05","1998-01-02","1997-12-15","Suprêmes délices","Grains/Cereals","Belgium","Singaporean Hokkien Fried Mee","0"
10768,"1997-12-08","1998-01-05","1997-12-15","Around the Horn","Grains/Cereals","UK","Gustaf's Knäckebröd","0"
10768,"1997-12-08","1998-01-05","1997-12-15","Around the Horn","Dairy Products","UK","Gorgonzola Telino","0"
10768,"1997-12-08","1998-01-05","1997-12-15","Around the Horn","Dairy Products","UK","Camembert Pierrot","0"
10768,"1997-12-08","1998-01-05","1997-12-15","Around the Horn","Dairy Products","UK","Flotemysost","0"
10769,"1997-12-08","1998-01-05","1997-12-12","Vaffeljernet","Seafood","Denmark","Jack's New England Clam Chowder","0.05"
10769,"1997-12-08","1998-01-05","1997-12-12","Vaffeljernet","Grains/Cereals","Denmark","Filo Mix","0.05"
10769,"1997-12-08","1998-01-05","1997-12-12","Vaffeljernet","Condiments","Denmark","Sirop d'érable","0"
10769,"1997-12-08","1998-01-05","1997-12-12","Vaffeljernet","Confections","Denmark","Tarte au sucre","0"
10770,"1997-12-09","1998-01-06","1997-12-17","Hanari Carnes","Dairy Products","Brazil","Queso Cabrales","0.25"
10771,"1997-12-10","1998-01-07","1998-01-02","Ernst Handel","Dairy Products","Austria","Flotemysost","0"
10772,"1997-12-10","1998-01-07","1997-12-19","Lehmanns Marktstand","Meat/Poultry","Germany","Thüringer Rostbratwurst","0"
10772,"1997-12-10","1998-01-07","1997-12-19","Lehmanns Marktstand","Dairy Products","Germany","Raclette Courdavault","0"
10773,"1997-12-11","1998-01-08","1997-12-16","Ernst Handel","Meat/Poultry","Austria","Alice Mutton","0"
10773,"1997-12-11","1998-01-08","1997-12-16","Ernst Handel","Dairy Products","Austria","Gorgonzola Telino","0.2"
10773,"1997-12-11","1998-01-08","1997-12-16","Ernst Handel","Beverages","Austria","Rhönbräu Klosterbier","0.2"
10774,"1997-12-11","1997-12-25","1997-12-12","Folk och fä HB","Dairy Products","Sweden","Gorgonzola Telino","0.25"
10774,"1997-12-11","1997-12-25","1997-12-12","Folk och fä HB","Condiments","Sweden","Louisiana Hot Spiced Okra","0"
10775,"1997-12-12","1998-01-09","1997-12-26","The Cracker Box","Seafood","USA","Ikura","0"
10775,"1997-12-12","1998-01-09","1997-12-26","The Cracker Box","Beverages","USA","Laughing Lumberjack Lager","0"
10776,"1997-12-15","1998-01-12","1997-12-18","Ernst Handel","Dairy Products","Austria","Gorgonzola Telino","0.05"
10776,"1997-12-15","1998-01-12","1997-12-18","Ernst Handel","Grains/Cereals","Austria","Singaporean Hokkien Fried Mee","0.05"
10776,"1997-12-15","1998-01-12","1997-12-18","Ernst Handel","Seafood","Austria","Rogede sild","0.05"
10776,"1997-12-15","1998-01-12","1997-12-18","Ernst Handel","Produce","Austria","Manjimup Dried Apples","0.05"
10777,"1997-12-15","1997-12-29","1998-01-21","Gourmet Lanchonetes","Grains/Cereals","Brazil","Singaporean Hokkien Fried Mee","0.2"
10778,"1997-12-16","1998-01-13","1997-12-24","Berglunds snabbköp","Seafood","Sweden","Jack's New England Clam Chowder","0"
10779,"1997-12-16","1998-01-13","1998-01-14","Morgenstern Gesundkost","Confections","Germany","Pavlova","0"
10779,"1997-12-16","1998-01-13","1998-01-14","Morgenstern Gesundkost","Confections","Germany","Tarte au sucre","0"
10780,"1997-12-16","1997-12-30","1997-12-25","LILA-Supermercado","Beverages","Venezuela","Outback Lager","0"
10780,"1997-12-16","1997-12-30","1997-12-25","LILA-Supermercado","Condiments","Venezuela","Original Frankfurter grüne Soße","0"
10781,"1997-12-17","1998-01-14","1997-12-19","Wartian Herkku","Meat/Poultry","Finland","Tourtière","0.2"
10781,"1997-12-17","1998-01-14","1997-12-19","Wartian Herkku","Grains/Cereals","Finland","Gnocchi di nonna Alice","0.2"
10781,"1997-12-17","1998-01-14","1997-12-19","Wartian Herkku","Produce","Finland","Longlife Tofu","0"
10782,"1997-12-17","1998-01-14","1997-12-22","Cactus Comidas para llevar","Dairy Products","Argentina","Gorgonzola Telino","0"
10783,"1997-12-18","1998-01-15","1997-12-19","Hanari Carnes","Dairy Products","Brazil","Gorgonzola Telino","0"
10783,"1997-12-18","1998-01-15","1997-12-19","Hanari Carnes","Beverages","Brazil","Côte de Blaye","0"
10784,"1997-12-18","1998-01-15","1997-12-22","Magazzini Alimentari Riuniti","Seafood","Italy","Inlagd Sill","0"
10784,"1997-12-18","1998-01-15","1997-12-22","Magazzini Alimentari Riuniti","Beverages","Italy","Chartreuse verte","0.15"
10784,"1997-12-18","1998-01-15","1997-12-22","Magazzini Alimentari Riuniti","Dairy Products","Italy","Mozzarella di Giovanni","0.15"
10785,"1997-12-18","1998-01-15","1997-12-24","GROSELLA-Restaurante","Seafood","Venezuela","Ikura","0"
10785,"1997-12-18","1998-01-15","1997-12-24","GROSELLA-Restaurante","Beverages","Venezuela","Rhönbräu Klosterbier","0"
10786,"1997-12-19","1998-01-16","1997-12-23","Queen Cozinha","Condiments","Brazil","Northwoods Cranberry Sauce","0.2"
10786,"1997-12-19","1998-01-16","1997-12-23","Queen Cozinha","Seafood","Brazil","Nord-Ost Matjeshering","0.2"
10786,"1997-12-19","1998-01-16","1997-12-23","Queen Cozinha","Beverages","Brazil","Rhönbräu Klosterbier","0.2"
10787,"1997-12-19","1998-01-02","1997-12-26","La maison d'Asie","Beverages","France","Chang","0.05"
10787,"1997-12-19","1998-01-02","1997-12-26","La maison d'Asie","Meat/Poultry","France","Thüringer Rostbratwurst","0.05"
10788,"1997-12-22","1998-01-19","1998-01-19","QUICK-Stop","Confections","Germany","Teatime Chocolate Biscuits","0.05"
10788,"1997-12-22","1998-01-19","1998-01-19","QUICK-Stop","Beverages","Germany","Rhönbräu Klosterbier","0.05"
10789,"1997-12-22","1998-01-19","1997-12-31","Folies gourmandes","Seafood","France","Carnarvon Tigers","0"
10789,"1997-12-22","1998-01-19","1997-12-31","Folies gourmandes","Beverages","France","Steeleye Stout","0"
10789,"1997-12-22","1998-01-19","1997-12-31","Folies gourmandes","Condiments","France","Vegie-spread","0"
10789,"1997-12-22","1998-01-19","1997-12-31","Folies gourmandes","Confections","France","Scottish Longbreads","0"
10790,"1997-12-22","1998-01-19","1997-12-26","Gourmet Lanchonetes","Produce","Brazil","Uncle Bob's Organic Dried Pears","0.15"
10790,"1997-12-22","1998-01-19","1997-12-26","Gourmet Lanchonetes","Grains/Cereals","Brazil","Gnocchi di nonna Alice","0.15"
10791,"1997-12-23","1998-01-20","1998-01-01","Frankenversand","Meat/Poultry","Germany","Thüringer Rostbratwurst","0.05"
10791,"1997-12-23","1998-01-20","1998-01-01","Frankenversand","Seafood","Germany","Jack's New England Clam Chowder","0.05"
10792,"1997-12-23","1998-01-20","1997-12-31","Wolski  Zajazd","Beverages","Poland","Chang","0"
10792,"1997-12-23","1998-01-20","1997-12-31","Wolski  Zajazd","Meat/Poultry","Poland","Tourtière","0"
10792,"1997-12-23","1998-01-20","1997-12-31","Wolski  Zajazd","Confections","Poland","Scottish Longbreads","0"
10793,"1997-12-24","1998-01-21","1998-01-08","Around the Horn","Seafood","UK","Jack's New England Clam Chowder","0"
10793,"1997-12-24","1998-01-21","1998-01-08","Around the Horn","Grains/Cereals","UK","Filo Mix","0"
10794,"1997-12-24","1998-01-21","1998-01-02","Que Delícia","Produce","Brazil","Tofu","0.2"
10794,"1997-12-24","1998-01-21","1998-01-02","Que Delícia","Meat/Poultry","Brazil","Tourtière","0.2"
10795,"1997-12-24","1998-01-21","1998-01-20","Ernst Handel","Confections","Austria","Pavlova","0"
10795,"1997-12-24","1998-01-21","1998-01-20","Ernst Handel","Meat/Poultry","Austria","Alice Mutton","0.25"
10796,"1997-12-25","1998-01-22","1998-01-14","HILARION-Abastos","Confections","Venezuela","Gumbär Gummibärchen","0.2"
10796,"1997-12-25","1998-01-22","1998-01-14","HILARION-Abastos","Condiments","Venezuela","Gula Malacca","0"
10796,"1997-12-25","1998-01-22","1998-01-14","HILARION-Abastos","Grains/Cereals","Venezuela","Wimmers gute Semmelknödel","0.2"
10796,"1997-12-25","1998-01-22","1998-01-14","HILARION-Abastos","Dairy Products","Venezuela","Gudbrandsdalsost","0.2"
10797,"1997-12-25","1998-01-22","1998-01-05","Drachenblut Delikatessen","Dairy Products","Germany","Queso Cabrales","0"
10798,"1997-12-26","1998-01-23","1998-01-05","Island Trading","Confections","UK","Tarte au sucre","0"
10798,"1997-12-26","1998-01-23","1998-01-05","Island Trading","Dairy Products","UK","Mozzarella di Giovanni","0"
10799,"1997-12-26","1998-02-06","1998-01-05","Königlich Essen","Seafood","Germany","Konbu","0.15"
10799,"1997-12-26","1998-02-06","1998-01-05","Königlich Essen","Beverages","Germany","Guaraná Fantástica","0.15"
10799,"1997-12-26","1998-02-06","1998-01-05","Königlich Essen","Dairy Products","Germany","Raclette Courdavault","0"
10800,"1997-12-26","1998-01-23","1998-01-05","Seven Seas Imports","Dairy Products","UK","Queso Cabrales","0.1"
10800,"1997-12-26","1998-01-23","1998-01-05","Seven Seas Imports","Produce","UK","Manjimup Dried Apples","0.1"
10800,"1997-12-26","1998-01-23","1998-01-05","Seven Seas Imports","Meat/Poultry","UK","Tourtière","0.1"
10801,"1997-12-29","1998-01-26","1997-12-31","Bólido Comidas preparadas","Meat/Poultry","Spain","Alice Mutton","0.25"
10801,"1997-12-29","1998-01-26","1997-12-31","Bólido Comidas preparadas","Meat/Poultry","Spain","Thüringer Rostbratwurst","0.25"
10802,"1997-12-29","1998-01-26","1998-01-02","Simons bistro","Seafood","Denmark","Nord-Ost Matjeshering","0.25"
10802,"1997-12-29","1998-01-26","1998-01-02","Simons bistro","Produce","Denmark","Manjimup Dried Apples","0.25"
10802,"1997-12-29","1998-01-26","1998-01-02","Simons bistro","Meat/Poultry","Denmark","Pâté chinois","0.25"
10802,"1997-12-29","1998-01-26","1998-01-02","Simons bistro","Confections","Denmark","Tarte au sucre","0.25"
10803,"1997-12-30","1998-01-27","1998-01-06","Wellington Importadora","Confections","Brazil","Teatime Chocolate Biscuits","0.05"
10803,"1997-12-30","1998-01-27","1998-01-06","Wellington Importadora","Confections","Brazil","NuNuCa Nuß-Nougat-Creme","0.05"
10803,"1997-12-30","1998-01-27","1998-01-06","Wellington Importadora","Dairy Products","Brazil","Raclette Courdavault","0.05"
10804,"1997-12-30","1998-01-27","1998-01-07","Seven Seas Imports","Seafood","UK","Ikura","0"
10804,"1997-12-30","1998-01-27","1998-01-07","Seven Seas Imports","Produce","UK","Rössle Sauerkraut","0"
10804,"1997-12-30","1998-01-27","1998-01-07","Seven Seas Imports","Confections","UK","Maxilaku","0.15"
10805,"1997-12-30","1998-01-27","1998-01-09","The Big Cheese","Beverages","USA","Sasquatch Ale","0"
10805,"1997-12-30","1998-01-27","1998-01-09","The Big Cheese","Beverages","USA","Côte de Blaye","0"
10806,"1997-12-31","1998-01-28","1998-01-05","Victuailles en stock","Beverages","France","Chang","0.25"
10806,"1997-12-31","1998-01-28","1998-01-05","Victuailles en stock","Condiments","France","Louisiana Fiery Hot Pepper Sauce","0"
10806,"1997-12-31","1998-01-28","1998-01-05","Victuailles en stock","Produce","France","Longlife Tofu","0.25"
10807,"1997-12-31","1998-01-28","1998-01-30","Franchi S.p.A.","Seafood","Italy","Boston Crab Meat","0"
10808,"1998-01-01","1998-01-29","1998-01-09","Old World Delicatessen","Grains/Cereals","USA","Gnocchi di nonna Alice","0.15"
10808,"1998-01-01","1998-01-29","1998-01-09","Old World Delicatessen","Beverages","USA","Lakkalikööri","0.15"
10809,"1998-01-01","1998-01-29","1998-01-07","Wellington Importadora","Grains/Cereals","Brazil","Filo Mix","0"
10810,"1998-01-01","1998-01-29","1998-01-07","Laughing Bacchus Wine Cellars","Seafood","Canada","Konbu","0"
10810,"1998-01-01","1998-01-29","1998-01-07","Laughing Bacchus Wine Cellars","Confections","Canada","NuNuCa Nuß-Nougat-Creme","0"
